nominal_time,pv,timestamp,value
2026-06-14T06:45:00,USEG:UNDS:2850:KAct,2026-06-14T06:44:49,5.2633202116646585
2026-06-14T06:45:00,USEG:UNDS:2950:KAct,2026-06-14T06:45:00,5.286802760319293
2026-06-14T06:45:00,USEG:UNDS:3050:KAct,2026-06-14T06:44:37,5.309978923298689
2026-06-14T06:45:00,USEG:UNDS:3150:KAct,2026-06-14T06:44:58,5.333215516975901
2026-06-14T06:45:00,USEG:UNDS:3250:KAct,2026-06-14T06:45:01,5.356510071916366
2026-06-14T06:45:00,USEG:UNDS:3350:KAct,2026-06-14T06:45:00,5.379793950771953
2026-06-14T06:45:00,USEG:UNDS:3450:KAct,2026-06-14T06:45:02,5.403042332326419
2026-06-14T06:45:00,USEG:UNDS:3650:KAct,2026-06-14T06:43:52,1.5976734587611736
2026-06-14T06:45:00,USEG:UNDS:3750:KAct,2026-06-14T06:44:19,1.529975770374549
2026-06-14T06:45:00,USEG:UNDS:3850:KAct,2026-06-14T06:43:47,3.6718577357702786
2026-06-14T06:45:00,USEG:UNDS:3950:KAct,2026-06-14T06:45:02,3.6726547622893913
2026-06-14T06:45:00,USEG:UNDS:4050:KAct,2026-06-14T06:45:02,3.6768925078801895
2026-06-14T06:45:00,USEG:UNDS:4150:KAct,2026-06-14T06:44:45,3.6815423220238177
2026-06-14T06:45:00,USEG:UNDS:4250:KAct,2026-06-14T06:44:55,3.6859068698783624
2026-06-14T06:45:00,USEG:UNDS:4350:KAct,2026-06-14T06:45:01,4.026945478425157
2026-06-14T06:45:00,USEG:UNDS:4450:KAct,2026-06-14T06:45:02,1.0828284640693724
2026-06-14T06:45:00,USEG:UNDS:4550:KAct,2026-06-14T06:42:25,1.2038830479907645
2026-06-14T06:45:00,USEG:UNDS:4650:KAct,2026-06-14T06:44:57,1.19648658168108
2026-06-14T06:45:00,USEG:UNDS:4750:KAct,2026-06-14T06:43:31,1.0486397589925753
2026-06-14T07:00:00,USEG:UNDS:2150:KAct,2026-06-14T06:59:42,5.426366748806799
2026-06-14T07:00:00,USEG:UNDS:2250:KAct,2026-06-14T06:59:10,3.539148546765886
2026-06-14T07:00:00,USEG:UNDS:2350:KAct,2026-06-14T07:00:00,3.052636671014049
2026-06-14T07:00:00,USEG:UNDS:2450:KAct,2026-06-14T06:59:53,5.240223212871546
2026-06-14T07:00:00,USEG:UNDS:2550:KAct,2026-06-14T06:58:08,5.239884212357201
2026-06-14T07:00:00,USEG:UNDS:2650:KAct,2026-06-14T07:00:02,5.239914702167224
2026-06-14T07:00:00,USEG:UNDS:2750:KAct,2026-06-14T06:55:58,5.239838054471995
2026-06-14T07:00:00,USEG:UNDS:2850:KAct,2026-06-14T07:00:00,5.2633301564050665
2026-06-14T07:00:00,USEG:UNDS:2950:KAct,2026-06-14T06:59:49,5.2867927708351665
2026-06-14T07:00:00,USEG:UNDS:3050:KAct,2026-06-14T06:59:18,5.310010460596956
2026-06-14T07:00:00,USEG:UNDS:3150:KAct,2026-06-14T06:59:44,5.333212637256451
2026-06-14T07:00:00,USEG:UNDS:3250:KAct,2026-06-14T06:59:26,5.356458012893359
2026-06-14T07:00:00,USEG:UNDS:3350:KAct,2026-06-14T06:59:40,5.379779426638072
2026-06-14T07:00:00,USEG:UNDS:3450:KAct,2026-06-14T07:00:00,5.403066531401027
2026-06-14T07:00:00,USEG:UNDS:3650:KAct,2026-06-14T06:59:18,1.5976751846968036
2026-06-14T07:00:00,USEG:UNDS:3750:KAct,2026-06-14T07:00:02,1.5299724649334365
2026-06-14T07:00:00,USEG:UNDS:3850:KAct,2026-06-14T06:56:43,3.6718557524996243
2026-06-14T07:00:00,USEG:UNDS:3950:KAct,2026-06-14T07:00:02,3.6726428595971052
2026-06-14T07:00:00,USEG:UNDS:4050:KAct,2026-06-14T07:00:02,3.6769074050104282
2026-06-14T07:00:00,USEG:UNDS:4150:KAct,2026-06-14T06:59:40,3.6815413276516544
2026-06-14T07:00:00,USEG:UNDS:4250:KAct,2026-06-14T06:59:23,3.6859008961689135
2026-06-14T07:00:00,USEG:UNDS:4350:KAct,2026-06-14T06:59:59,4.02694367175589
2026-06-14T07:00:00,USEG:UNDS:4450:KAct,2026-06-14T07:00:02,1.0828238487023205
2026-06-14T07:00:00,USEG:UNDS:4550:KAct,2026-06-14T06:59:56,1.2038800768204438
2026-06-14T07:00:00,USEG:UNDS:4650:KAct,2026-06-14T07:00:02,1.19648658168108
2026-06-14T07:00:00,USEG:UNDS:4750:KAct,2026-06-14T07:00:00,1.0486404648040053
2026-06-14T07:15:00,USEG:UNDS:2150:KAct,2026-06-14T07:15:02,5.426337989861563
2026-06-14T07:15:00,USEG:UNDS:2250:KAct,2026-06-14T07:14:52,3.539137620177295
2026-06-14T07:15:00,USEG:UNDS:2350:KAct,2026-06-14T07:14:59,3.0526416142727593
2026-06-14T07:15:00,USEG:UNDS:2450:KAct,2026-06-14T07:14:56,5.240207657157682
2026-06-14T07:15:00,USEG:UNDS:2550:KAct,2026-06-14T07:14:44,5.239885626838743
2026-06-14T07:15:00,USEG:UNDS:2650:KAct,2026-06-14T07:14:56,5.239921773428775
2026-06-14T07:15:00,USEG:UNDS:2750:KAct,2026-06-14T07:14:50,5.239850784054573
2026-06-14T07:15:00,USEG:UNDS:2850:KAct,2026-06-14T07:14:35,5.263301742861044
2026-06-14T07:15:00,USEG:UNDS:2950:KAct,2026-06-14T07:14:48,5.286791343766006
2026-06-14T07:15:00,USEG:UNDS:3050:KAct,2026-06-14T07:14:41,5.309996125461381
2026-06-14T07:15:00,USEG:UNDS:3150:KAct,2026-06-14T07:14:40,5.333193919080027
2026-06-14T07:15:00,USEG:UNDS:3250:KAct,2026-06-14T07:14:58,5.356472473733082
2026-06-14T07:15:00,USEG:UNDS:3350:KAct,2026-06-14T07:15:02,5.379807835179083
2026-06-14T07:15:00,USEG:UNDS:3450:KAct,2026-06-14T07:15:01,5.403056919863271
2026-06-14T07:15:00,USEG:UNDS:3650:KAct,2026-06-14T07:13:17,1.5976751846968036
2026-06-14T07:15:00,USEG:UNDS:3750:KAct,2026-06-14T07:15:02,1.529967471441242
2026-06-14T07:15:00,USEG:UNDS:3850:KAct,2026-06-14T07:14:47,3.671840877969719
2026-06-14T07:15:00,USEG:UNDS:3950:KAct,2026-06-14T07:15:02,3.6726488109432482
2026-06-14T07:15:00,USEG:UNDS:4050:KAct,2026-06-14T07:14:45,3.676898466732285
2026-06-14T07:15:00,USEG:UNDS:4150:KAct,2026-06-14T07:15:02,3.6815359417862825
2026-06-14T07:15:00,USEG:UNDS:4250:KAct,2026-06-14T07:14:58,3.6858899443682565
2026-06-14T07:15:00,USEG:UNDS:4350:KAct,2026-06-14T07:14:59,4.0269508984329585
2026-06-14T07:15:00,USEG:UNDS:4450:KAct,2026-06-14T07:14:53,1.082821262053711
2026-06-14T07:15:00,USEG:UNDS:4550:KAct,2026-06-14T07:15:00,1.203882507777979
2026-06-14T07:15:00,USEG:UNDS:4650:KAct,2026-06-14T07:14:50,1.1964873869742676
2026-06-14T07:15:00,USEG:UNDS:4750:KAct,2026-06-14T07:13:42,1.048639523722099
2026-06-14T07:30:00,USEG:UNDS:2150:KAct,2026-06-14T07:30:00,5.426349179256953
2026-06-14T07:30:00,USEG:UNDS:2250:KAct,2026-06-14T07:29:57,3.539141440734583
2026-06-14T07:30:00,USEG:UNDS:2350:KAct,2026-06-14T07:30:02,3.0526424488720894
2026-06-14T07:30:00,USEG:UNDS:2450:KAct,2026-06-14T07:30:00,5.2402161420925175
2026-06-14T07:30:00,USEG:UNDS:2550:KAct,2026-06-14T07:29:42,5.239892699246448
2026-06-14T07:30:00,USEG:UNDS:2650:KAct,2026-06-14T07:29:52,5.239896316887191
2026-06-14T07:30:00,USEG:UNDS:2750:KAct,2026-06-14T07:29:56,5.239835225675866
2026-06-14T07:30:00,USEG:UNDS:2850:KAct,2026-06-14T07:29:52,5.263323053019061
2026-06-14T07:30:00,USEG:UNDS:2950:KAct,2026-06-14T07:30:01,5.286808468595936
2026-06-14T07:30:00,USEG:UNDS:3050:KAct,2026-06-14T07:28:42,5.309998992488496
2026-06-14T07:30:00,USEG:UNDS:3150:KAct,2026-06-14T07:29:56,5.333209757537
2026-06-14T07:30:00,USEG:UNDS:3250:KAct,2026-06-14T07:29:47,5.356476811985
2026-06-14T07:30:00,USEG:UNDS:3350:KAct,2026-06-14T07:30:02,5.379797668245404
2026-06-14T07:30:00,USEG:UNDS:3450:KAct,2026-06-14T07:30:02,5.4030540023559
2026-06-14T07:30:00,USEG:UNDS:3650:KAct,2026-06-14T07:29:59,1.597679068051971
2026-06-14T07:30:00,USEG:UNDS:3750:KAct,2026-06-14T07:30:02,1.529971603230263
2026-06-14T07:30:00,USEG:UNDS:3850:KAct,2026-06-14T07:30:00,3.6718498026876625
2026-06-14T07:30:00,USEG:UNDS:3950:KAct,2026-06-14T07:29:58,3.6726692146518807
2026-06-14T07:30:00,USEG:UNDS:4050:KAct,2026-06-14T07:29:46,3.676908398152444
2026-06-14T07:30:00,USEG:UNDS:4150:KAct,2026-06-14T07:30:01,3.6815448911661717
